"","dates","titles","push","id"
"1",2017-10-02,"[問卦] Ic design公司的hr 需要怎樣的學歷？",14,"M.1506919866.A.2C1"
"2",2017-10-02,"[新聞] 台中水湳中央公園景觀天橋 11月底完工",2,"M.1506919922.A.222"
"3",2017-10-02,"Re: [新聞] 遭指施壓台大借場地 高金素梅：太沉重",2,"M.1506919953.A.86D"
"4",2017-10-02,"[問卦] 警察先生需不需要也正名一下",7,"M.1506920009.A.35C"
"5",2017-10-02,"[問卦] 為什麼護士事件大家這麼平淡啊",-2,"M.1506920043.A.87C"
"6",2017-10-02,"Re: [問卦] 金城武金馬獎得獎感言會提到ptt嗎",0,"M.1506920065.A.6BB"
"7",2017-10-02,"[問卦] 有沒有當中國人有什麼好處的八卦？",7,"M.1506920070.A.7BB"
"8",2017-10-02,"[問卦] 龍女被叫本名會7pupu嗎",12,"M.1506920103.A.0A2"
"9",2017-10-02,"Re: [問卦] 把教授叫成老師 教授會7 PU PU嗎?",6,"M.1506920116.A.5D0"
"10",2017-10-02,"Re: [新聞] 美國務院撤我國旗 李大維：美方尚未正式",5,"M.1506920124.A.59A"
"11",2017-10-02,"[問卦] 戲子無義",2,"M.1506920140.A.FBC"
"12",2017-10-02,"[新聞] 【更新】兇徒法國馬賽砍殺2人　IS恐怖組",3,"M.1506920152.A.213"
"13",2017-10-02,"[新聞] 張大春「金正恩英語教室」妙譯文言文、",3,"M.1506920168.A.138"
"14",2017-10-02,"[問卦] 為什麼中華民國國民不是中國人？",7,"M.1506920192.A.DE5"
"15",2017-10-02,"Re: [新聞] 陸軍事專家：共軍對殲20戰機的需量需求",1,"M.1506920198.A.A08"
"16",2017-10-02,"Re: [問卦] 為什麼護理師名稱爭的那麼誇張？",2,"M.1506920202.A.6DF"
"17",2017-10-02,"Re: [新聞] 「一群輸卵管」辱罵護理師引怒火 網紅放話不道歉",-4,"M.1506920206.A.3FC"
"18",2017-10-02,"[問卦] 台大校長這次為何沒出來道歉",5,"M.1506920213.A.E70"
"19",2017-10-02,"[新聞] 緊張！峇里島火山最後倒數 日憂富士山蠢",21,"M.1506920227.A.224"
"20",2017-10-02,"[問卦] 如果你是拼圖殺人魔…會做出什麼遊戲",-1,"M.1506920240.A.598"
"21",2017-10-02,"[問卦] 公車司機正名機師有搞頭嗎？",1,"M.1506920241.A.D96"
"22",2017-10-02,"[問卦] 教授會看不起副教授嗎",4,"M.1506920256.A.E14"
"23",2017-10-02,"Re: [新聞] 【史上首次】今年國慶日　舞台無「中華",3,"M.1506920258.A.7FF"
"24",2017-10-02,"[問卦] 輸卵管事件是不是證明PTT跟現實有差距?",6,"M.1506920282.A.DE3"
"25",2017-10-02,"Re: [新聞] 遭指施壓台大借場地 高金素梅：太沉重",3,"M.1506920284.A.7D9"
"26",2017-10-02,"[新聞] 警棍、橡膠子彈齊飛 加泰隆尼亞獨立公投8",16,"M.1506920294.A.F08"
"27",2017-10-02,"[問卦] 用一卡通的都南部人嗎",3,"M.1506920300.A.60A"
"28",2017-10-02,"[問卦]女友要去日本從事麻藥搜查官的業務怎辦?? ",11,"M.1506920340.A.548"
"29",2017-10-02,"Re: [新聞] 去年奪9372人命　這癌症恐變新國病",6,"M.1506920355.A.8D0"
"30",2017-10-02,"[問卦] 乃哥和從從的兩難題要如何解",9,"M.1506920360.A.127"
"31",2017-10-02,"Re: [新聞] 評徐乃麟　柯文哲：差不多是王八蛋",-3,"M.1506920440.A.F4C"
"32",2017-10-02,"[新聞] 平和光酒廠二代調製葡萄劣酒 賣至婚宴會",10,"M.1506920440.A.C10"
"33",2017-10-02,"[問卦] 電競圈跟演藝圈有幾趴相似？",-1,"M.1506920489.A.59D"
"34",2017-10-02,"[問卦] 乘龍快婿 是不是代表龍騎士啊??",1,"M.1506920497.A.2EC"
"35",2017-10-02,"Re: [問卦] 乃哥和從從的兩難題要如何解",1,"M.1506920512.A.96C"
"36",2017-10-02,"Re: [新聞] 【史上首次】今年國慶日　舞台無「中華",5,"M.1506920515.A.E2F"
"37",2017-10-02,"Re: [新聞] 家長紅線違停還怒嗆警衛 小女孩尖叫哭喊",3,"M.1506920542.A.B17"
"38",2017-10-02,"[問卦] 改叫""護士阿姨""棒不棒?",7,"M.1506920547.A.AC5"
"39",2017-10-02,"[問卦] 一講到原住民  第一個會想到什麼詞",42,"M.1506920567.A.AAE"
