"","dates","titles","push","id"
"1",2017-08-29,"Re: [新聞] 吳秉叡：只要待遇相當 加入日職無矮化問",1,"M.1503983768.A.C55"
"2",2017-08-29,"[問卦] 南韓是不是根本不想收復北韓啊？",15,"M.1503983777.A.DC4"
"3",2017-08-29,"Re: [問卦] 倉頡跟大易是不是該淘汰掉了",3,"M.1503983810.A.DEE"
"4",2017-08-29,"[爆卦] 羽球女單小戴晉級金牌戰",10,"M.1503983823.A.A96"
"5",2017-08-29,"[問卦] 世大運棒球6場只輸2場是在酸殺小？",-29,"M.1503983843.A.319"
"6",2017-08-29,"[新聞] 新聞透視－綠多數暴力蠻橫 吃定國民黨",-15,"M.1503983873.A.CB3"
"7",2017-08-29,"Re: [問卦] 要怎麼把到企業主的女兒？",-3,"M.1503983920.A.473"
"8",2017-08-29,"[新聞] 台日合作籲奧會 以「台灣」名義挺進東京",29,"M.1503983924.A.751"
"9",2017-08-29,"[問卦] 請問不怕高的人　從高樓摔下會去鬼叫嗎",-1,"M.1503983978.A.BFB"
"10",2017-08-29,"[問卦] 誰是世大運的沾光王",66,"M.1503984000.A.139"
"11",2017-08-29,"Re: [問卦] 為什麼安東尼霍普金斯演人魔演得超變態?",1,"M.1503984065.A.36E"
"12",2017-08-29,"[新聞] 北韓導彈今晨飛越日本領空 日緊急通知民",14,"M.1503984091.A.39F"
"13",2017-08-29,"[問卦] 有沒有人看女網看到快哭了",11,"M.1503984107.A.270"
"14",2017-08-29,"[問卦] 世大運游泳有得獎嗎？",0,"M.1503984118.A.914"
"15",2017-08-29,"Re: [爆卦] 網球女單金牌賽燃燒生命中",5,"M.1503984138.A.02E"
"16",2017-08-29,"[問卦] 肥宅BMI48的話會怎樣？",6,"M.1503984144.A.2DF"
"17",2017-08-29,"[問卦] 卜學亮為什麼可以到現在還屹立不搖",6,"M.1503984185.A.FCA"
"18",2017-08-29,"[新聞] 好假!強國餐廳製造假象 排隊人潮竟全是臨",73,"M.1503984186.A.D91"
"19",2017-08-29,"[問卦] 妹妹這樣的行為很超過該怎麼辦？",-3,"M.1503984235.A.01F"
"20",2017-08-29,"[爆卦] 朝鮮射日本竟然還有節制跟準頭",8,"M.1503984257.A.29C"
"21",2017-08-29,"[問卦] 玩密室逃脫要注意什麼",6,"M.1503984259.A.87D"
"22",2017-08-29,"Re: [問卦] 佛教善書 怎麼都勸人不要尻槍？",11,"M.1503984292.A.48D"
"23",2017-08-29,"[問卦] 有沒有套圈圈要丟拋物線的八卦?",1,"M.1503984355.A.6E6"
"24",2017-08-29,"Re: [FB] 蘇怡寧醫師(關於一起醫療糾紛)",-9,"M.1503984359.A.B6B"
"25",2017-08-29,"[爆卦] 體育協會不讓外賓坐貴賓席",605,"M.1503984386.A.818"
"26",2017-08-29,"[新聞] 直銷協會改選 安麗總座陳惠雯接任理事長",3,"M.1503984428.A.9AD"
"27",2017-08-29,"[新聞]從小練毛筆!馬英九:減少文言文是開時代倒",-30,"M.1503984430.A.124"
"28",2017-08-29,"[問卦] 百元吃飽到自助餐有搞頭嗎",11,"M.1503984446.A.5BE"
"29",2017-08-29,"Re: [新聞] 工地驚見「150小隻馬」！扛20公斤鋼管上",3,"M.1503984451.A.01D"
"30",2017-08-29,"[問卦] 反核覺青和人士 綠電業者 是不是挫咧等? ",4,"M.1503984483.A.E6C"
"31",2017-08-29,"[問卦] SUZUKI GSXR150 V.S KYMCO racings150",7,"M.1503984492.A.90B"
"32",2017-08-29,"Re: [問卦] 誰是世大運的沾光王",0,"M.1503984512.A.8C0"
"33",2017-08-29,"Re: [問卦] 夜市撈金魚 算不算是虐待動物?",0,"M.1503984559.A.5B7"
"34",2017-08-29,"[新聞] 七夕的誘惑? 4P色情片竟上傳彰化教育圈群",30,"M.1503984593.A.C82"
"35",2017-08-29,"[問卦] 911的時候大家在想啥?",7,"M.1503984604.A.100"
"36",2017-08-29,"[問卦] 台灣硬要左轉的汽車是不是超靠北？？",6,"M.1503984613.A.5AF"
"37",2017-08-29,"[問卦] 飛彈來的前十分鐘可以做啥？",5,"M.1503984625.A.B81"
"38",2017-08-29,"[新聞] 北韓再射彈 南韓媒體披露金正恩2月又當爸",7,"M.1503984634.A.253"
"39",2017-08-29,"[問卦] 生什麼病會咳血吊點滴？",5,"M.1503984660.A.F58"
