"","dates","titles","push","id"
"1",2017-09-13,"[新聞] NCC核配中華電信物聯網門號　市場競爭機",0,"M.1505293509.A.0D2"
"2",2017-09-13,"[FB] cfood粉絲團po文了,好多人感恩cfood",4,"M.1505293549.A.3DB"
"3",2017-09-13,"[問卦] 面試一定要穿整套西裝嗎？",12,"M.1505293563.A.939"
"4",2017-09-13,"Re: [問卦] 住處旁的嫌惡設施",1,"M.1505293568.A.F29"
"5",2017-09-13,"Re: [新聞] 住在中國平均減壽三年半 空汙惹的禍",10,"M.1505293618.A.0F7"
"6",2017-09-13,"Re: [新聞] 遭行車紀錄器打臉　阿羅哈駕駛堅稱沒說謊",15,"M.1505293657.A.688"
"7",2017-09-13,"[問卦] 為何只有蘋果的 fans叫 果粉?其他的呢?",1,"M.1505293681.A.1AA"
"8",2017-09-13,"[問卦] 阿囉哈的司機要怎麼安全下莊？",8,"M.1505293722.A.75D"
"9",2017-09-13,"[問卦] 買Note8跟買IPX  哪個比較盤",4,"M.1505293757.A.6BB"
"10",2017-09-13,"[新聞] 大團結　供應鏈攜手深耕台灣封測環安雲",0,"M.1505293770.A.C5D"
"11",2017-09-13,"[新聞]李登輝稱醫生時代，郭台銘：醫生應回醫院",-10,"M.1505293850.A.B9B"
"12",2017-09-13,"[問卦] 妹子火車上脫鞋我該怎辦？",14,"M.1505293876.A.6D0"
"13",2017-09-13,"[問卦] 暴雪意圖顛覆國家？",-3,"M.1505293909.A.D79"
"14",2017-09-13,"Re: [新聞] 妙禪慶生會影片曝光 驚天一吼宛如超級賽",2,"M.1505293917.A.E2E"
"15",2017-09-13,"[ＦＢ] 台灣反邪教聯盟反邪教教戰手冊",19,"M.1505293919.A.39E"
"16",2017-09-13,"[新聞] 鹽花狀似金字塔 台灣僅見",9,"M.1505294004.A.EF6"
"17",2017-09-13,"[問卦] 書櫃的書一直在動??",-2,"M.1505294023.A.968"
"18",2017-09-13,"[問卦] 圖書館旁邊的同學一直在玩手機",5,"M.1505294033.A.745"
"19",2017-09-13,"[問卦]",-1,"M.1505294063.A.2D1"
"20",2017-09-13,"Re: [問卦] 大家都有玩過GameBoy嗎？",3,"M.1505294075.A.E85"
"21",2017-09-13,"Re: [問卦] 卡通跟動漫到底差在哪裡？？",-3,"M.1505294087.A.A87"
"22",2017-09-13,"業務的獎金",-8,"M.1505294093.A.57A"
"23",2017-09-13,"[問卦] 穆斯林正妹有辦法用Face id嗎？",7,"M.1505294115.A.18F"
"24",2017-09-13,"Re: [新聞] 雙城論壇 柯文哲提兩岸命運共同體",16,"M.1505294128.A.0C6"
"25",2017-09-13,"[新聞] 李玟首合體孫燕姿變粉絲 預告唱回台灣時",4,"M.1505294129.A.7F0"
"26",2017-09-13,"[新聞] 楊丞琳金鐘戰袍「被時尚女星搶走」　進亟",4,"M.1505294179.A.072"
"27",2017-09-13,"[問卦] 無腦信徒比seafood更可怕的卦？",1,"M.1505294190.A.5D9"
"28",2017-09-13,"Re: [新聞] 「義大利沒油啦！」女硬匯120萬給美鑽油",5,"M.1505294194.A.703"
"29",2017-09-13,"[問卦] 4x貓有機會拍媽媽叫我別嫁去日本2嗎？",-3,"M.1505294195.A.495"
"30",2017-09-13,"[新聞] 川普添第9金孫 次子艾瑞克一舉得男",-1,"M.1505294265.A.FA6"
"31",2017-09-13,"[問卦] GoPro標錯價?",19,"M.1505294350.A.D9E"
"32",2017-09-13,"[問卦] 電視劇裡的令狐沖怎沒跟東方在一起?",9,"M.1505294364.A.435"
"33",2017-09-13,"[問卦] 用破萬買手機是不是盤子",4,"M.1505294383.A.21E"
"34",2017-09-13,"[問卦] 要買電視當生日禮物",-1,"M.1505294443.A.572"
"35",2017-09-13,"Re: [問卦] 有沒有恐同反同請網軍帶風向的八卦?",13,"M.1505294457.A.068"
"36",2017-09-13,"[ＦＢ] 留言【佛弟子的真心】，寫下您對 師父的",29,"M.1505294472.A.C94"
"37",2017-09-13,"Re: [新聞] 歐盟高官之女遭難民姦殺 兇手：她太美了",9,"M.1505294507.A.3BF"
"38",2017-09-13,"Re: [新聞] 遭行車紀錄器打臉　阿羅哈駕駛堅稱沒說謊",8,"M.1505294509.A.FEC"
"39",2017-09-13,"Re: [問卦] 卡通跟動漫到底差在哪裡？？",2,"M.1505294525.A.96A"
"40",2017-09-13,"[新聞] 店家面交被勸阻痛罵北捷 律師笑她「不知",12,"M.1505294539.A.6D4"
"41",2017-09-13,"[ＦＢ] 柯P哽咽好會演?!林楚茵: 金鐘獎遺珠之憾",-13,"M.1505294547.A.FF9"
"42",2017-09-13,"[問卦] 如果雞蛋會說話他會說甚麼",-1,"M.1505294566.A.CBB"
"43",2017-09-13,"[問卦] 台北明天會宣佈放假嗎？",13,"M.1505294652.A.A75"
"44",2017-09-13,"[問卦] 話劇社的女同學快被槍決了，怎麼辦?",-2,"M.1505294672.A.5E0"
"45",2017-09-13,"[爆卦] 無機課的八卦",-3,"M.1505294708.A.1F2"
"46",2017-09-13,"Re: 業務的獎金",0,"M.1505294710.A.8D5"
"47",2017-09-13,"[問卦] 為啥水瓶座都被說是怪人？",7,"M.1505294728.A.5FD"
"48",2017-09-13,"[問卦] 在渡假飯店打工是什麼感覺的八卦",0,"M.1505294739.A.0D5"
"49",2017-09-13,"[問卦] 新竹明天會放假?",7,"M.1505294778.A.BD0"
"50",2017-09-13,"[問卦] 勇者鬥惡龍小隊可以在PTT找齊對友的八卦",9,"M.1505294798.A.39B"
"51",2017-09-13,"[問卦] 跟老外國人練習conversation 的人在想什麼？",4,"M.1505294811.A.CE0"
"52",2017-09-13,"Re: [問卦] 如果雞蛋會說話他會說甚麼",4,"M.1505294887.A.891"
"53",2017-09-13,"[問卦] 陳冠希 vs 李宗瑞 (幾幾波",5,"M.1505294920.A.F81"
"54",2017-09-13,"[新聞] 議員：說好的幸福？ 中市府：政黨鬥爭勿",8,"M.1505294983.A.57A"
"55",2017-09-13,"[問卦] 通識課選不到怎麼辦？",6,"M.1505294988.A.6B1"
"56",2017-09-13,"[問卦] 有關白露的詩歌哪個美？",4,"M.1505294990.A.F6F"
"57",2017-09-13,"[問卦] 有沒有突然覺得旗艦機很便宜的掛?",5,"M.1505295006.A.E5E"
"58",2017-09-13,"[問卦] 跟的上潮流的人才適合用iPhone?",0,"M.1505295013.A.556"
"59",2017-09-13,"[問卦] 有沒有吃炸雞很難的卦?",-3,"M.1505295072.A.B6F"
"60",2017-09-13,"Re: [問卦] 戰女如果是工讀生炒作 公司應該給他多少",2,"M.1505295136.A.501"
"61",2017-09-13,"[問卦] 孔、墨、莊活在現代台灣誰過最好？",70,"M.1505295186.A.EED"
"62",2017-09-13,"Re: [新聞] 遭行車紀錄器打臉　阿羅哈駕駛堅稱沒說謊",3,"M.1505295261.A.822"
"63",2017-09-13,"Re: [問卦] 跟的上潮流的人才適合用iPhone?",3,"M.1505295313.A.7D8"
