"","dates","titles","push","id"
"1",2017-09-30,"[新聞] 少女汗味炸雞上市 「酸酸鹹鹹的」大熱賣",-1,"M.1506702887.A.E27"
"2",2017-09-30,"Re: [新聞] 影／高金素梅提原住民扯文言文、反課綱　",6,"M.1506702920.A.F5C"
"3",2017-09-30,"[問卦] 演藝圈吵架王是誰?",6,"M.1506702936.A.161"
"4",2017-09-30,"[公告] 水桶",5,"M.1506702955.A.A02"
"5",2017-09-30,"[問卦] John cena 跟館長單挑誰會贏?",9,"M.1506702968.A.1AA"
"6",2017-09-30,"Re: [新聞] 柯P脫口說陳水扁一開始是裝病？北市府急",-1,"M.1506702989.A.0A4"
"7",2017-09-30,"[問卦] 摳爆大痘痘是不是很爽？",1,"M.1506703006.A.69D"
"8",2017-09-30,"[問卦] 如果是瓜哥發飆會怎麼罵？",8,"M.1506703006.A.768"
"9",2017-09-30,"[問卦] 丟硬幣六次都被否決的決定要去做嗎?",1,"M.1506703024.A.EC8"
"10",2017-09-30,"[問卦] 館長：我知道鄉民對我期待很深",18,"M.1506703063.A.643"
"11",2017-09-30,"[問卦] 為何雜貨店關門了",3,"M.1506703088.A.689"
"12",2017-09-30,"[問卦] 有原住民是吃素的嗎？",-1,"M.1506703155.A.E3B"
"13",2017-09-30,"Re: [新聞] 柯文哲：阿扁一開始是裝的 後來真的病了",33,"M.1506703187.A.21E"
"14",2017-09-30,"Re: [問卦] 西門町有能吃的東西嗎",1,"M.1506703191.A.9B2"
"15",2017-09-30,"Re: [問卦] 有沒有生意好房東就漲房租的八卦?",2,"M.1506703199.A.A41"
"16",2017-09-30,"Re: [新聞] 柯文哲：阿扁一開始是裝的 後來真的病了",-1,"M.1506703207.A.1AD"
"17",2017-09-30,"Re: [爆卦] 丁特沒有墮胎!是女粉再陷害他!",8,"M.1506703247.A.C01"
"18",2017-09-30,"Re: [問卦] 開始討厭新用詞，是老了嗎？",2,"M.1506703256.A.1BE"
"19",2017-09-30,"[問卦] 為什麼原住民需要加分?",7,"M.1506703281.A.48C"
"20",2017-09-30,"[問卦] 加油站推銷的油精到底要不要買",0,"M.1506703318.A.924"
"21",2017-09-30,"[問卦] 哪間飲料店的奶茶能最接近厚奶茶?",2,"M.1506703324.A.0E6"
"22",2017-09-30,"Re: [新聞] 基因改造豬激似綠巨人浩克 動保團體怒批",0,"M.1506703325.A.5A7"
"23",2017-09-30,"Re: [問卦] 八卦版的梗是不是江郎才盡了",2,"M.1506703407.A.CD0"
"24",2017-09-30,"[問卦] 「口誤」的定義是什麼啊？",5,"M.1506703456.A.507"
"25",2017-09-30,"[問卦] 公館這邊有什麼好去處嘛",8,"M.1506703461.A.89B"
"26",2017-09-30,"[問卦] 八卦板帶風向最失敗的事件是哪件？",6,"M.1506703492.A.702"
"27",2017-09-30,"[新聞] 好多奶襲哥太野蠻　「她」真的被操到壞掉",3,"M.1506703492.A.853"
"28",2017-09-30,"[問卦] 有沒有特色一直被模仿的八卦",0,"M.1506703514.A.E07"
"29",2017-09-30,"Re: [問卦] 摳爆大痘痘是不是很爽？",-1,"M.1506703566.A.1B4"
"30",2017-09-30,"Re: [問卦] 史上最精彩的流出影片是哪部？",11,"M.1506703683.A.7AD"
"31",2017-09-30,"[問卦] 有沒有抱石的八卦",6,"M.1506703696.A.56E"
"32",2017-09-30,"Re: [新聞] 柯文哲：阿扁一開始是裝的 後來真的病了",10,"M.1506703731.A.3E6"
"33",2017-09-30,"[問卦]  「沒人會再愛我了，別再對我好」",1,"M.1506703745.A.5DC"
"34",2017-09-30,"[問卦] 干乃哥的朋友什麼事?",-5,"M.1506703745.A.90F"
"35",2017-09-30,"Re: [問卦] 摳爆大痘痘是不是很爽？",0,"M.1506703763.A.A25"
"36",2017-09-30,"[問卦] 我想我會一直孤單 這樣孤單一輩子",-2,"M.1506703777.A.9EE"
"37",2017-09-30,"[問卦] 有哪句比幹你娘雞掰還有霸氣的髒話？",8,"M.1506703801.A.56E"
"38",2017-09-30,"Re: [ＦＢ] 鍾年晃-柯P民調",0,"M.1506703809.A.5D6"
"39",2017-09-30,"[問卦] 嚇到吃手手有多可怕？",7,"M.1506703858.A.8E9"
"40",2017-09-30,"[問卦] 從從會不會上地獄通信找閻魔愛?",-1,"M.1506703882.A.DB4"
"41",2017-09-30,"[問卦] 0932313我愛你?",1,"M.1506703935.A.42B"
"42",2017-09-30,"Re: [新聞] 柯文哲：阿扁一開始是裝的 後來真的病了",4,"M.1506703940.A.BAF"
"43",2017-09-30,"Re: [問卦] 為什麼原住民需要加分?",4,"M.1506703952.A.6D1"
"44",2017-09-30,"Re: [問卦] 館長：我知道鄉民對我期待很深",6,"M.1506703992.A.EAC"
"45",2017-09-30,"[新聞] 新海誠你的名字超夯　好萊塢確定翻拍",6,"M.1506704016.A.5AD"
"46",2017-09-30,"[問卦] 消夜吃泡菜有益處ㄇ",2,"M.1506704026.A.33E"
"47",2017-09-30,"[新聞] gogoro撞壞進廠　驚！維修報價10萬9千元",51,"M.1506704030.A.6EB"
"48",2017-09-30,"[新聞] 日本高中驚爆集體霸凌教師 學生狠踹老師",9,"M.1506704069.A.BBC"
"49",2017-09-30,"Re: [問卦] 摳爆大痘痘是不是很爽？",4,"M.1506704077.A.5E9"
"50",2017-09-30,"Re: [新聞] 推新南向 學者：先把東南亞人當人",1,"M.1506704101.A.32E"
"51",2017-09-30,"[新聞] 台鐵司機闖紅燈 險釀對撞",3,"M.1506704159.A.AED"
"52",2017-09-30,"[問卦] 有隻大衣蟲該怎辦",3,"M.1506704183.A.322"
"53",2017-09-30,"Re: [問卦] 有哪句比幹你娘雞掰還有霸氣的髒話？",1,"M.1506704217.A.DF1"
"54",2017-09-30,"[問卦] 有沒有吃過一種甜不辣？",1,"M.1506704217.A.310"
"55",2017-09-30,"[問卦] 神秘舞",1,"M.1506704218.A.DC8"
"56",2017-09-30,"Re: [問卦] 有哪句比幹你娘雞掰還有霸氣的髒話？",1,"M.1506704225.A.9B4"
"57",2017-09-30,"Re: [問卦] 嚇到吃手手有多可怕？",3,"M.1506704229.A.DF0"
"58",2017-09-30,"[問卦] b站不綁定手機無法發留言與彈幕",-1,"M.1506704234.A.BF9"
"59",2017-09-30,"[問卦] 大家願意花多少錢搭這樣的航空",1,"M.1506704237.A.E8A"
"60",2017-09-30,"Re: [問卦] 八卦版的梗是不是江郎才盡了",3,"M.1506704257.A.DD0"
"61",2017-09-30,"[問卦] 有沒有7533967的八卦？",4,"M.1506704320.A.303"
"62",2017-09-30,"[問卦] 瓜哥發飆時工作人員要準備大字報嗎?",-1,"M.1506704350.A.589"
"63",2017-09-30,"Re: [新聞] 柯文哲：阿扁一開始是裝的 後來真的病了",-3,"M.1506704352.A.5FB"
"64",2017-09-30,"[問卦] 周杰倫演唱會佳賓，你希望請誰來？",69,"M.1506704365.A.6D8"
"65",2017-09-30,"[問卦] 有沒有魯蛇滑tinder的八卦？",0,"M.1506704369.A.124"
"66",2017-09-30,"Re: [問卦] 最出名滿手好牌打到倒的遊戲是哪一款?",1,"M.1506704385.A.B23"
"67",2017-09-30,"Re: [問卦] 有沒有李柏璋的八卦?",5,"M.1506704459.A.913"
"68",2017-09-30,"[問卦] 台男是國際公認體貼？",2,"M.1506704494.A.6B2"
"69",2017-09-30,"[問卦] 有沒有捐月餅的八卦",4,"M.1506704513.A.A75"
"70",2017-09-30,"Re: [新聞] 柯文哲：阿扁一開始是裝的 後來真的病了",40,"M.1506704542.A.F60"
"71",2017-09-30,"[問卦] AMD重返榮耀彥州是不是也貢獻很大",7,"M.1506704574.A.6D7"
"72",2017-09-30,"Re: [問卦] 乃哥被誰罵，絕對不敢回嘴?",2,"M.1506704614.A.3FF"
"73",2017-09-30,"Re: [問卦] 西門町有能吃的東西嗎",3,"M.1506704643.A.C6F"
"74",2017-09-30,"[問卦] 君<U+3068>夏<U+306E>終<U+308F><U+308A>　<U+5C06><U+6765><U+306E>夢　大<U+304D><U+306A>希望　",0,"M.1506704721.A.1AC"
"75",2017-09-30,"Re: [新聞] 徐乃麟五字經飆唐從聖　出道35年首發道歉",3,"M.1506704739.A.A5E"
"76",2017-09-30,"[新聞] 色師偷拍同事裙底 拍到自己",7,"M.1506704749.A.977"
"77",2017-09-30,"[問卦] 米蒂是不是剩粉了？",-7,"M.1506704798.A.434"
"78",2017-09-30,"Re: [問卦] 桃園還剩下什麼?",-3,"M.1506704802.A.367"
"79",2017-09-30,"[問卦] 只感覺你偷瞄我髮梢 ★",-1,"M.1506704842.A.DA5"
"80",2017-09-30,"Re: [問卦] 為什麼阿扁可以吸收這麼大的仇恨值",3,"M.1506704873.A.C52"
"81",2017-09-30,"Re: [爆卦] 愛滋病吃藥後就不會傳染",9,"M.1506704893.A.2A2"
"82",2017-09-30,"[問卦] 鬼氏企業如果上節目,會惹乃哥生氣嗎?",1,"M.1506704936.A.0E2"
"83",2017-09-30,"[問卦] 大學當邊緣人有甚麼不好？",0,"M.1506704964.A.B59"
"84",2017-09-30,"[新聞] 對號最大逼讓位　莽男高鐵亮刀（動畫）",13,"M.1506704968.A.94C"
"85",2017-09-30,"Re: [新聞] 柯文哲：阿扁一開始是裝的 後來真的病了",4,"M.1506704970.A.823"
"86",2017-09-30,"[問卦] 我這眼鏡有問題還是眼睛",0,"M.1506705028.A.0CE"
"87",2017-09-30,"[問卦] 奶哥從從握手大和解，有收視率嗎",0,"M.1506705035.A.FFA"
"88",2017-09-30,"[問卦] 問掛總是文不對推文?",4,"M.1506705068.A.1B4"
"89",2017-09-30,"[問卦] 乃哥出面道歉了嘛？",18,"M.1506705101.A.F90"
"90",2017-09-30,"[問卦] 見獵心喜是否被誤用了？？",6,"M.1506705139.A.03F"
"91",2017-09-30,"Re: [問卦] 線性代數學好 以後可幹嘛（認真",10,"M.1506705149.A.B60"
"92",2017-09-30,"Re: [問卦] 乃哥有錯，但唐從聖就沒錯?",-1,"M.1506705187.A.72C"
"93",2017-09-30,"[問卦] seafood法會到底都在做什麼?",7,"M.1506705198.A.D95"
"94",2017-09-30,"Re: [問卦] 桃園還剩下什麼?",-1,"M.1506705204.A.3E0"
"95",2017-09-30,"[問卦] 乃哥罵人，難道是水星逆行的關係？",2,"M.1506705228.A.60C"
"96",2017-09-30,"[新聞] 假濟公騙吸乳灌氣 性侵女信徒產子",6,"M.1506705233.A.54C"
"97",2017-09-30,"Re: [新聞] 推新南向 學者：先把東南亞人當人",2,"M.1506705279.A.E3C"
"98",2017-09-30,"[問卦] 報告! 遭遇荔枝椿象 單兵該如何處置",18,"M.1506705306.A.700"
"99",2017-09-30,"Re: [問卦] 丟硬幣六次都被否決的決定要去做嗎?",5,"M.1506705402.A.BD9"
"100",2017-09-30,"[問卦] 當兵什麼鬼故事最可怕？？",10,"M.1506705405.A.4A6"
"101",2017-09-30,"[新聞] 性平團體抗議富士電視台節目助長歧視",1,"M.1506705473.A.61A"
"102",2017-09-30,"Re: [新聞] 柯文哲：阿扁一開始是裝的 後來真的病了",-3,"M.1506705483.A.B61"
"103",2017-09-30,"[問卦] 欸欸 女同學要我幫她查45年前的事",3,"M.1506705617.A.D3D"
"104",2017-09-30,"Re: [問卦] 為什麼阿扁可以吸收這麼大的仇恨值",6,"M.1506705650.A.969"
"105",2017-09-30,"Re: [問卦] 為什麼阿扁可以吸收這麼大的仇恨值",2,"M.1506705742.A.EEE"
"106",2017-09-30,"[問卦] 為什麼有人可以一再失言",8,"M.1506705757.A.B96"
"107",2017-09-30,"Re: [問卦] 欸欸 女同學要我幫她查45年前的事",0,"M.1506705785.A.36D"
"108",2017-09-30,"Re: [問卦] 乃哥有錯，但唐從聖就沒錯?",4,"M.1506705797.A.963"
"109",2017-09-30,"[問卦] 為什麼灰塵積那麼快？",6,"M.1506705860.A.C6C"
"110",2017-09-30,"[問卦] 老師對社會的貢獻是什麼",3,"M.1506705893.A.C41"
"111",2017-09-30,"[問卦] 太聰明是不是一種負擔",-1,"M.1506706050.A.18C"
"112",2017-09-30,"[問卦] 乃哥爆走可能又變梗嗎",-2,"M.1506706072.A.8E1"
"113",2017-09-30,"[問卦] 房東一直不修網路怎麼辦",2,"M.1506706086.A.2AF"
"114",2017-09-30,"[問卦] 我們沒有在一起",-7,"M.1506706160.A.C8B"
"115",2017-09-30,"[問卦] 溥儀當年要是靠美國人計畫通否？",0,"M.1506706191.A.9E6"
"116",2017-09-30,"[問卦] 甜美的繩索???",1,"M.1506706215.A.BB8"
"117",2017-09-30,"[問卦] 台灣是不是不能說實話??",12,"M.1506706216.A.CF2"
"118",2017-09-30,"[問卦] 肥宅一個人畢業旅行 有搞頭嗎",4,"M.1506706246.A.3A5"
"119",2017-09-30,"[問卦] 本來想印20本來賣結果同學印了200本怎辦",22,"M.1506706248.A.3A1"
"120",2017-09-30,"[問卦] 行動硬碟被格式化的八卦",6,"M.1506706295.A.954"
"121",2017-09-30,"Re: [問卦] 老師對社會的貢獻是什麼",0,"M.1506706341.A.AEA"
"122",2017-09-30,"Re: [問卦] 八卦版的梗是不是江郎才盡了",2,"M.1506706370.A.D53"
"123",2017-09-30,"[問卦] 中秋節自己一個人烤肉很魯嗎",1,"M.1506706379.A.5F0"
"124",2017-09-30,"Re: [問卦] 當兵什麼鬼故事最可怕？？",-1,"M.1506706405.A.3D0"
"125",2017-09-30,"[問卦] 聖結石怎麼不上天才衝衝衝？",-1,"M.1506706432.A.A0F"
"126",2017-09-30,"Re: [新聞] 趙少康問「蔡英文有準備好當總統？」柯P",4,"M.1506706462.A.93B"
"127",2017-09-30,"[問卦] xx之亂最多的是乃哥文嗎？",3,"M.1506706500.A.030"
"128",2017-09-30,"Re: [問卦] 乃哥如何才能安全下莊",0,"M.1506706512.A.5A4"
"129",2017-09-30,"[問卦] 乃哥屌在哪",18,"M.1506706612.A.EA0"
"130",2017-09-30,"Re: [新聞] 柯文哲：阿扁一開始是裝的 後來真的病了",5,"M.1506706620.A.18B"
"131",2017-09-30,"[問卦] 有這三位吉他女孩的八卦嗎??????????????",-3,"M.1506706627.A.197"
"132",2017-09-30,"Re: [問卦] 乃哥如何才能安全下莊",2,"M.1506706687.A.0F1"
"133",2017-09-30,"[問卦] 媒體是不是有點可憐啊?",-4,"M.1506706690.A.6B6"
"134",2017-09-30,"Re: [問卦] 八卦版的梗是不是江郎才盡了",4,"M.1506706735.A.571"
"135",2017-09-30,"[問卦] 我眼角已泛成水災？",2,"M.1506706750.A.515"
"136",2017-09-30,"[問卦] 林俊傑跟蕭敬騰",7,"M.1506706778.A.0C3"
"137",2017-09-30,"Re: [問卦] 過敏人生是不是毀了？",-2,"M.1506706811.A.365"
"138",2017-09-30,"[問卦] 秒入睡",1,"M.1506706840.A.EA1"
"139",2017-09-30,"[問卦] 常磐胡桃是不是過譽了",-3,"M.1506706971.A.D07"
"140",2017-09-30,"[問卦] 我們",17,"M.1506707005.A.435"
"141",2017-09-30,"[問卦] 到底要怎麼開別人玩笑的八卦?",2,"M.1506707054.A.C88"
"142",2017-09-30,"[問卦] 美國內華達州埃爾科郡是怎樣的地方",-1,"M.1506707081.A.04B"
"143",2017-09-30,"Re: [問卦] 為什麼灰塵積那麼快？",0,"M.1506707081.A.958"
"144",2017-09-30,"Re: [新聞] 大談原民文化 高金素梅：將文言文棄之敝",2,"M.1506707089.A.0EC"
"145",2017-09-30,"Re: [問卦] 丟硬幣六次都被否決的決定要去做嗎?",2,"M.1506707099.A.259"
"146",2017-09-30,"[問卦] 乃哥當上白笛要叫什麼卿？",4,"M.1506707161.A.C5D"
"147",2017-09-30,"Re: [問卦] 過敏人生是不是毀了？",1,"M.1506707181.A.D1D"
"148",2017-09-30,"[問卦] 有地球村的八卦嗎",3,"M.1506707201.A.165"
"149",2017-09-30,"Re: [問卦] 有沒有生意好房東就漲房租的八卦?",2,"M.1506707278.A.3D3"
"150",2017-09-30,"[問卦] 愛滋甲甲說肛交前告知他人有愛滋很難?",5,"M.1506707340.A.4A5"
"151",2017-09-30,"[問卦] 唐從聖幹麻不直接跟乃哥互罵",25,"M.1506707346.A.E1D"
"152",2017-09-30,"[問卦] 海上的 船螺聲已經響起",6,"M.1506707353.A.02D"
"153",2017-09-30,"[問卦] 音樂還在聽 320K 的都是哪些人？",46,"M.1506707357.A.57C"
"154",2017-09-30,"[問卦] natty是不是很可憐",-2,"M.1506707500.A.AB4"
"155",2017-09-30,"Re: [問卦] 八卦版的梗是不是江郎才盡了",5,"M.1506707566.A.759"
"156",2017-09-30,"Re: [問卦] 乃哥如何才能安全下莊",1,"M.1506707584.A.420"
"157",2017-09-30,"Re: [問卦] 唐從聖幹麻不直接跟乃哥互罵",-2,"M.1506707644.A.AD9"
"158",2017-09-30,"Re: [問卦] 有地球村的八卦嗎",1,"M.1506707687.A.501"
"159",2017-09-30,"9/28 徵求新竹近科學園區車禍目擊民眾",17,"M.1506707690.A.F88"
"160",2017-09-30,"[問卦] 幹你黎明?",2,"M.1506707701.A.334"
"161",2017-09-30,"[問卦] 有沒有四大天王—黎明卿的八卦？",4,"M.1506707715.A.E76"
"162",2017-09-30,"[新聞] 台大電機全球27名 追上普林斯頓卻輸馬",10,"M.1506707798.A.1CD"
"163",2017-09-30,"Re: [問卦] 為什麼灰塵積那麼快？",1,"M.1506707807.A.81F"
"164",2017-09-30,"[問卦] 如果換做是其他主持人?",2,"M.1506707816.A.F13"
"165",2017-09-30,"Re: [問卦] 有沒有上班不要看 關關 的八卦啊？",4,"M.1506707831.A.559"
"166",2017-09-30,"Re: [問卦] 八卦版的梗是不是江郎才盡了",9,"M.1506707907.A.217"
"167",2017-09-30,"[問卦] 明天要補班補課的都是什麼人?",8,"M.1506708061.A.A12"
"168",2017-09-30,"[問卦] 豆花妹也被乃哥罵哭??",2,"M.1506708070.A.D0D"
"169",2017-09-30,"[問卦] 終於是能開玩笑的朋友 有多難ㄚ ??",1,"M.1506708089.A.4C6"
"170",2017-09-30,"[問卦] 十年前深夜的熱門版有這麼智障嗎？",-4,"M.1506708115.A.0F6"
"171",2017-09-30,"Re: [問卦] 過敏人生是不是毀了？",-1,"M.1506708115.A.AF4"
"172",2017-09-30,"[問卦] 人生只中過一次發票是不是很可憐？？",0,"M.1506708177.A.644"
"173",2017-09-30,"[問卦] 有沒有數位機上盒自動關掉的八卦?",6,"M.1506708239.A.CBB"
"174",2017-09-30,"Re: [問卦] 音樂還在聽 320K 的都是哪些人？",1,"M.1506708259.A.BF4"
"175",2017-09-30,"[問卦] 欸 少一篇扣打怎麼辦",-1,"M.1506708306.A.D0D"
"176",2017-09-30,"[問卦] 甲甲是不是該通通抓去關",2,"M.1506708311.A.099"
"177",2017-09-30,"[問卦] 肥宅相輕 自古皆然嗎？",-1,"M.1506708361.A.EAF"
"178",2017-09-30,"Re: [問卦] 終於是能開玩笑的朋友 有多難ㄚ ??",1,"M.1506708469.A.C9F"
"179",2017-09-30,"Re: [問卦] 過敏人生是不是毀了？",4,"M.1506708498.A.61B"
"180",2017-09-30,"Re: [新聞] 台大電機全球27名 追上普林斯頓卻輸馬",-5,"M.1506708617.A.F1C"
"181",2017-09-30,"Re: [問卦] 太聰明是不是一種負擔",0,"M.1506708622.A.5A7"
"182",2017-09-30,"[問卦] 住大安好還是信義好?",15,"M.1506708666.A.C0E"
"183",2017-09-30,"[問卦] 有沒有電影裡面的借位很厲害?",6,"M.1506708666.A.D1F"
"184",2017-09-30,"[問卦] 傑克葛倫霍是怎麼演斷腿的角色的?",7,"M.1506708697.A.A3B"
"185",2017-09-30,"[問卦] 有沒有天龍人家裡有奴隸？",1,"M.1506708702.A.83B"
"186",2017-09-30,"[新聞] 她和男網友一夜激情2次　半年後卻告性侵",36,"M.1506708713.A.DDA"
"187",2017-09-30,"Re: [問卦] 音樂還在聽 320K 的都是哪些人？",5,"M.1506708806.A.9FE"
"188",2017-09-30,"[問卦] 最黑的黑是背叛？最痛的痛是原諒？",4,"M.1506708859.A.F60"
"189",2017-09-30,"[問卦] 拿tenure跟升星星哪個比較難",-1,"M.1506709093.A.2E2"
"190",2017-09-30,"Re: [問卦] 音樂還在聽 320K 的都是哪些人？",3,"M.1506709155.A.4C8"
"191",2017-09-30,"[問卦] 有沒有掃把騎士傳說的八卦？",0,"M.1506709189.A.560"
"192",2017-09-30,"Re: [問卦] 音樂還在聽 320K 的都是哪些人？",0,"M.1506709197.A.EBA"
"193",2017-09-30,"Re: [新聞] 柯文哲：阿扁一開始是裝的 後來真的病了",2,"M.1506709274.A.FD2"
"194",2017-09-30,"[問卦] 該送胡桃什麼生日禮物？",1,"M.1506709343.A.B0D"
"195",2017-09-30,"[問卦] Dance Of Death?",1,"M.1506709373.A.5DA"
"196",2017-09-30,"Re: [ＦＢ] TVBS 柯P來少康戰情室",2,"M.1506709418.A.D57"
"197",2017-09-30,"Re: [問卦] 音樂還在聽 320K 的都是哪些人？",-2,"M.1506709442.A.08E"
"198",2017-09-30,"Re: [問卦] 宅宅怎麼脫離工具人的命運?",1,"M.1506709595.A.134"
"199",2017-09-30,"Re: [新聞] 母逝妹不理　女子疑在家活活餓死",1,"M.1506709612.A.3DB"
"200",2017-09-30,"[新聞] 小黃司機開車門沒注意　女騎士撞車門彈飛",6,"M.1506709624.A.159"
"201",2017-09-30,"[問卦] 不要對我再說愛",0,"M.1506709633.A.DEE"
"202",2017-09-30,"[問卦] 有沒有做夢夢到彰化某國立大學的八卦",9,"M.1506709727.A.46C"
"203",2017-09-30,"[問卦] 職務低薪資高Vs職務高薪資低",4,"M.1506709845.A.C60"
"204",2017-09-30,"Re: [問卦] 肥宅相輕 自古皆然嗎？",1,"M.1506709995.A.AD1"
"205",2017-09-30,"[新聞] 作家洛杉基：獨派台大生成現代義和團",-18,"M.1506710041.A.5E6"
"206",2017-09-30,"[問卦] I want something just like this?",2,"M.1506710042.A.303"
"207",2017-09-30,"[問卦] 音樂廚們出征八卦?",1,"M.1506710247.A.112"
"208",2017-09-30,"[問卦] 買投影機484比較好約女生來家裡玩",7,"M.1506710473.A.BCD"
"209",2017-09-30,"[問卦] Yesterday",2,"M.1506710549.A.447"
"210",2017-09-30,"[問卦] 有沒有現在麥當勞要點啥吃好的八卦",9,"M.1506710646.A.F1D"
"211",2017-09-30,"[問卦] 囧摸半～花音吃醋醋惹～～",-2,"M.1506710781.A.45F"
"212",2017-09-30,"[問卦] 為什麼很少有小蘿莉影片流出？",3,"M.1506710876.A.56A"
"213",2017-09-30,"Re: [問卦] 徐乃麟跟吳宗憲同台會怎樣",10,"M.1506710934.A.F15"
"214",2017-09-30,"[問卦] 毛呢？",1,"M.1506710987.A.113"
"215",2017-09-30,"[問卦] 網頁廣告是不是很勸世？",2,"M.1506711031.A.39C"
"216",2017-09-30,"[問卦]有沒有網路節目直播消音的八卦",0,"M.1506711049.A.9B5"
"217",2017-09-30,"Re: [問卦] 音樂還在聽 320K 的都是哪些人？",8,"M.1506711262.A.8F2"
"218",2017-09-30,"[問卦] 把「了」打成「惹」的人在想什麼？？？",-7,"M.1506711269.A.4E4"
"219",2017-09-30,"Re: [問卦] 為什麼很少有小蘿莉影片流出？",2,"M.1506711278.A.DFA"
