"","dates","titles","push","id"
"1",2017-08-07,"Re: [問卦] Bon Jovi最經典是哪首",13,"M.1502107896.A.9F4"
"2",2017-08-07,"[問卦] 如果台灣是以核電為主流會怎樣呢?",14,"M.1502107928.A.80F"
"3",2017-08-07,"[問卦] 怎麼都有一堆妹上國光幫幫忙?",5,"M.1502107946.A.950"
"4",2017-08-07,"[新聞] 羅技攜手ROG　新電競館今登場",6,"M.1502107957.A.5AC"
"5",2017-08-07,"Re: [新聞] 台大嗆招聯會：指考分發學生表現優於個人",7,"M.1502107970.A.F7B"
"6",2017-08-07,"Re: [新聞] 披薩吃到飽只吃料　幾十片餅皮超浪費全扔",-1,"M.1502108004.A.D61"
"7",2017-08-07,"[問卦] 皮卡丘對上大岩蛇的時候在想什麼",7,"M.1502108032.A.EE9"
"8",2017-08-07,"[問卦] 哪種藝人會發動親友攻擊批評另一半的人？",1,"M.1502108050.A.B33"
"9",2017-08-07,"[問卦] 官將首刺青只刺到袖口有什麼含義嗎？",8,"M.1502108167.A.1F5"
"10",2017-08-07,"[問卦] 生活中真的有覺青?",5,"M.1502108181.A.C5C"
"11",2017-08-07,"Re: [問卦] 最早的鬼父電影是哪一齣？",0,"M.1502108190.A.A74"
"12",2017-08-07,"Re: [新聞] 月休10天.薪6萬 營造業大缺工",7,"M.1502108190.A.C74"
"13",2017-08-07,"[問卦] 讓神奇寶貝對戰的意義是什麼?",2,"M.1502108233.A.04B"
"14",2017-08-07,"[問卦] 幾隻皮卡丘可以拯救台電現況?",0,"M.1502108245.A.CCD"
"15",2017-08-07,"Re: [問卦] 中國安徽省是個怎樣的地方？",5,"M.1502108250.A.7FF"
"16",2017-08-07,"[問卦] 刺青要刺什麼對把妹才有加分？？",10,"M.1502108278.A.8D0"
"17",2017-08-07,"[問卦] 台灣的敦克爾克",9,"M.1502108314.A.27C"
"18",2017-08-07,"[新聞] 《模犯生》泰夯穩坐票房冠軍 九把刀《怪",-3,"M.1502108323.A.F98"
"19",2017-08-07,"[問卦] 不列顛 是不是黑森林王者",0,"M.1502108377.A.91B"
"20",2017-08-07,"[問卦] 說要開16度的真的會開16度？",1,"M.1502108387.A.A81"
"21",2017-08-07,"[問卦] 幸福城市這種薪水可以做嘛？",7,"M.1502108389.A.D85"
"22",2017-08-07,"[問卦] 捷運妹的腋下",-2,"M.1502108426.A.B22"
"23",2017-08-07,"Re: [問卦] 現在來大陸冷氣團可以救限電嗎？",0,"M.1502108479.A.5C9"
"24",2017-08-07,"Re: [問卦] 彰化為何沒有半間百貨公司?",19,"M.1502108493.A.EFF"
"25",2017-08-07,"[問卦] 限電要先從北、中、南、東哪一區開始限？",19,"M.1502108508.A.E65"
"26",2017-08-07,"[問卦] 乃哥的祖國在哪裡",4,"M.1502108512.A.C5A"
"27",2017-08-07,"Re: [問卦] 怎麼都有一堆妹上國光幫幫忙?",6,"M.1502108528.A.D59"
"28",2017-08-07,"Re: [新聞] 江啟臣推胡志強「大台中之父」 鄉民列舉",0,"M.1502108528.A.AB2"
"29",2017-08-07,"[新聞] 搭火車遇低胸大姐姐靠窗熟睡！男童猛按",148,"M.1502108563.A.D48"
"30",2017-08-07,"[問卦] 有沒有東尼大木的八卦?",7,"M.1502108572.A.06D"
"31",2017-08-07,"[問卦] 有沒有「福爾摩沙」的八卦？",3,"M.1502108671.A.B1F"
"32",2017-08-07,"Re: [新聞] 月休10天.薪6萬 營造業大缺工",2,"M.1502108707.A.F48"
"33",2017-08-07,"Re: [問卦] 核廢料要怎麼處理?",4,"M.1502108735.A.BCA"
"34",2017-08-07,"Re: [新聞] 月休10天.薪6萬 營造業大缺工",3,"M.1502108781.A.B43"
"35",2017-08-07,"Re: [問卦] 有沒有東尼大木的八卦?",2,"M.1502108812.A.EFE"
"36",2017-08-07,"Re: [問卦] 覺青跟廢核有啥關係？",13,"M.1502108818.A.EAF"
"37",2017-08-07,"[問卦] 身高162 4不4拉低台灣平均身高的罪魁禍首",7,"M.1502108823.A.A5D"
"38",2017-08-07,"Re: [新聞] 披薩吃到飽只吃料　幾十片餅皮超浪費全扔",7,"M.1502108836.A.757"
"39",2017-08-07,"Re: [新聞] 現代「韓國奴隸兵」：上將與夫人的虐兵",1,"M.1502108864.A.513"
"40",2017-08-07,"Re: [問卦] 菜市場阿姨的腳是什麼味道？",1,"M.1502108869.A.799"
"41",2017-08-07,"[問卦] 有無飲料店員微糖跟少糖分不清的八卦",4,"M.1502108879.A.84D"
"42",2017-08-07,"[新聞] 政府將鬆綁旋轉門條款　公務員離職3年可",3,"M.1502108927.A.854"
"43",2017-08-07,"Re: [新聞] 老蔣時代也缺電？ 一張舊報紙看66年前的",1,"M.1502108969.A.B7E"
"44",2017-08-07,"[問卦] 有沒有無印膠墨筆常常出水不順的掛",0,"M.1502108975.A.AB9"
"45",2017-08-07,"[問卦] 幾歲後不再在意生日",7,"M.1502109018.A.A3B"
