"","dates","titles","push","id"
"1",2017-09-21,"Re: [問卦] 有沒有進google有很爽?",2,"M.1505982675.A.02E"
"2",2017-09-21,"[新聞] 三鶯二橋通車 朱立倫：三鶯第二路廊",10,"M.1505982761.A.843"
"3",2017-09-21,"[新聞] 國、親黨團完成連署 前瞻釋憲案25日提出",3,"M.1505982936.A.C69"
"4",2017-09-21,"Re: [新聞] 日本「牛奶」賣超狂台幣價？  內行遊客：",1,"M.1505982957.A.DD7"
"5",2017-09-21,"[問卦] 殭屍浴鹽為何是2級毒品而不是1級毒品？",4,"M.1505982961.A.1A1"
"6",2017-09-21,"Re: [新聞] 谷歌11億美元收購HTC手機Pixel業務",0,"M.1505982974.A.9F0"
"7",2017-09-21,"Re: [問卦] 大家都幾天PO一篇廢文?",-3,"M.1505982996.A.72C"
"8",2017-09-21,"[問卦] 資管是走程式的多還是走管理的多？",12,"M.1505983009.A.963"
"9",2017-09-21,"[ＦＢ] 台灣的義氣-吳敦義粉絲團",3,"M.1505983054.A.23F"
"10",2017-09-21,"[問卦] 上戰場衝鋒搶不到槍",1,"M.1505983105.A.2F3"
"11",2017-09-21,"Re: [問卦] 大家都幾天PO一篇廢文?",-2,"M.1505983120.A.188"
"12",2017-09-21,"Re: [新聞] 日韓來台旅客8月持續下滑 業界點出6原因",5,"M.1505983216.A.F76"
"13",2017-09-21,"[問卦] 趙雲是不是可能有偷幹過劉備的老婆???",16,"M.1505983251.A.868"
"14",2017-09-21,"[新聞] 女信徒疑被妙禪拐「子宮頸雙修」　錄音",73,"M.1505983252.A.DB9"
"15",2017-09-21,"[問卦] 哲學教授是素食主義者怎辦",-3,"M.1505983308.A.E18"
"16",2017-09-21,"[新聞] 怨媒體報導不公　藍委：好像我們在立院只",194,"M.1505983321.A.E8D"
"17",2017-09-21,"[問卦] 次元台灣是否是滯台支那狗黨人自慰作品？",-2,"M.1505983338.A.149"
"18",2017-09-21,"[問卦] 北連中胡是9.2最成功的風向文嗎",0,"M.1505983373.A.AA8"
"19",2017-09-21,"[問卦] 我想知道賣安全帽有多厲害",8,"M.1505983399.A.48A"
"20",2017-09-21,"[問卦] 為什麼雷姆過氣這麼快？",0,"M.1505983419.A.364"
"21",2017-09-21,"[問卦] 有沒有噗庛火舞的八卦?",1,"M.1505983438.A.40B"
"22",2017-09-21,"[ＦＢ] 方儉：台灣鹽已經比北韓的氫彈更危險了!",-5,"M.1505983458.A.2DF"
"23",2017-09-21,"[問卦]關原之戰西軍 楚漢之爭項羽 大家都愛輸家?",23,"M.1505983465.A.A16"
"24",2017-09-21,"Re: [問卦]為何南蠻 都想來台北安身立命? ",-6,"M.1505983474.A.D1D"
"25",2017-09-21,"[新聞] 巴勒斯坦民族大和解？哈瑪斯交出加薩走廊",3,"M.1505983503.A.EDE"
"26",2017-09-21,"[爆卦] 地震",-6,"M.1505983528.A.175"
"27",2017-09-21,"[問卦] 朋友買了一件衣料 綠色底色帶白色方格",3,"M.1505983634.A.C1F"
"28",2017-09-21,"[新聞] 正妹老師自傳裸照誘惑　帶學生嘿咻恐坐15",51,"M.1505983652.A.A77"
"29",2017-09-21,"[問卦] 分不到組怎麼辦",3,"M.1505983734.A.B77"
"30",2017-09-21,"[問卦] 為什麼絕大多數的東西是對稱的",8,"M.1505983735.A.5EC"
"31",2017-09-21,"[爆卦] 妙禪核心幹部 被調降薪水",98,"M.1505983767.A.493"
"32",2017-09-21,"[問卦] 你們走路習慣走快還是走慢",1,"M.1505983783.A.C73"
"33",2017-09-21,"[問卦] 有沒有雪紅姨很適合開人力銀行的八卦",-3,"M.1505983793.A.DD6"
"34",2017-09-21,"Re: [問卦] 四大四中考國營公職是不是很落漆",-15,"M.1505983801.A.CE9"
"35",2017-09-21,"[問卦] 南部人的老味道",4,"M.1505983816.A.B4E"
