"","dates","titles","push","id"
"1",2017-09-05,"[問卦] 肥宅gg爆小要怎麼和妹子修敢？",1,"M.1504625803.A.64C"
"2",2017-09-05,"Re: [新聞] 蒲亭談北韓：寧願吃草也不會放棄核試",3,"M.1504625822.A.8EA"
"3",2017-09-05,"[問卦] 肥宅穿著冷凍裝置出門有加分嗎？",3,"M.1504625878.A.5F2"
"4",2017-09-05,"[問卦] 大陸人上ptt是甚麼感覺",6,"M.1504625893.A.A27"
"5",2017-09-05,"Re: [問卦] 真的有青龍存在嗎？",-1,"M.1504625904.A.EEF"
"6",2017-09-05,"[問卦] 全台的鄉民是不是有福了?",1,"M.1504626000.A.A8E"
"7",2017-09-05,"[問卦] 有沒有台灣其實在世界上很重要？",5,"M.1504626015.A.908"
"8",2017-09-05,"[問卦] 痣瘡藥有用嗎？",3,"M.1504626089.A.21F"
"9",2017-09-05,"[參選] kuzu",-7,"M.1504626100.A.051"
"10",2017-09-05,"[問卦] 流亡政府最多可以流亡多久？",6,"M.1504626119.A.21F"
"11",2017-09-05,"[問卦] 肥宅穿小可愛出門會更可愛嗎？",-4,"M.1504626168.A.5D2"
"12",2017-09-05,"[問卦] 外勞在日本襲警搶車會怎樣",5,"M.1504626178.A.765"
"13",2017-09-05,"Re: [新聞] 含淚降價！　5星飯店淚砍3300元求生存",2,"M.1504626215.A.657"
"14",2017-09-05,"[問卦] 有沒有公車免費網路的八卦",0,"M.1504626217.A.990"
"15",2017-09-05,"[問卦] 那些年我們認識的吉祥物",0,"M.1504626223.A.660"
"16",2017-09-05,"[問卦] 新竹有讓人變肥宅的魔力嗎",3,"M.1504626239.A.F0F"
"17",2017-09-05,"[問卦] 如何訓練意志力?",15,"M.1504626243.A.480"
"18",2017-09-05,"[問卦] 碉堡剋星炸彈可打傷哥吉拉?",5,"M.1504626258.A.804"
"19",2017-09-05,"[問卦] SKY葛葛 VS 藤原拓海",1,"M.1504626278.A.530"
"20",2017-09-05,"[問卦] 各位一件內褲最多可以穿幾天",6,"M.1504626304.A.AAC"
"21",2017-09-05,"[問卦] 明年現在誰還記得熊讚 ?",2,"M.1504626346.A.D57"
"22",2017-09-05,"[問卦] 姆咪到底存不存在？",5,"M.1504626359.A.73E"
"23",2017-09-05,"Re: [問卦] 流亡政府最多可以流亡多久？",0,"M.1504626370.A.80B"
"24",2017-09-05,"Re: [問卦] 有人在等11點的空中浩劫嗎？",9,"M.1504626381.A.979"
"25",2017-09-05,"[問卦] 身為一個肥宅會比較好存錢嗎？",1,"M.1504626419.A.19F"
"26",2017-09-05,"[新聞]參與反對同性婚姻廣告華人醫生遭人身威脅",22,"M.1504626455.A.328"
"27",2017-09-05,"[問卦] 儲蓄險的8掛",3,"M.1504626473.A.FA6"
"28",2017-09-05,"[問卦] 農曆七月真的怪事一堆.....",-2,"M.1504626487.A.363"
"29",2017-09-05,"[問卦] 要是像 家家酒 想要家 就有個家?",-1,"M.1504626522.A.8EF"
"30",2017-09-05,"Re: [問卦] 外國朋友說台灣夜市很髒很噁心",-3,"M.1504626552.A.5A1"
"31",2017-09-05,"[新聞] 美國學生對中國研究失去興趣",4,"M.1504626556.A.119"
"32",2017-09-05,"Re: [問卦] 28歲女公務員身價多少?",4,"M.1504626574.A.F53"
"33",2017-09-05,"[新聞] 美媒：親中愛台賴清德　是蔡對中國的善意",31,"M.1504626630.A.FEC"
"34",2017-09-05,"[問卦] 如果禁止外勞來台！",3,"M.1504626664.A.7EA"
"35",2017-09-05,"[問卦] 紅米灌安卓原生拿出來賣有市場嗎？",2,"M.1504626691.A.11E"
"36",2017-09-05,"Re: [問卦] 台語的文字真的存在嗎?",7,"M.1504626720.A.A5A"
"37",2017-09-05,"[問卦] 小笨貓為什麼這麼愛睡覺?",7,"M.1504626745.A.FEC"
"38",2017-09-05,"[問卦] 男生女生各幾歲最適合結婚",0,"M.1504626748.A.FCF"
"39",2017-09-05,"[問卦] 中原普渡?????",2,"M.1504626771.A.F0F"
"40",2017-09-05,"Re: [問卦] 各位一件內褲最多可以穿幾天",-2,"M.1504626780.A.42D"
"41",2017-09-05,"Re: [新聞] 柯文哲：中華民國國旗叫政治標語",6,"M.1504626800.A.527"
"42",2017-09-05,"[問卦] 八卦板根本是萬能板吧？",-3,"M.1504626828.A.F69"
"43",2017-09-05,"Re: [問卦] 儲蓄險的8掛",4,"M.1504626854.A.7F6"
"44",2017-09-05,"[問卦] 有沒有台灣客場踢巴林先發名單出來八卦",5,"M.1504626864.A.DB9"
"45",2017-09-05,"[新聞] 時代力量布局台南？　謝龍介：歡迎來參選",11,"M.1504626883.A.5E7"
"46",2017-09-05,"Re: [新聞] 林奕含案件再議 陳國星維持不起訴處分",6,"M.1504626883.A.CE8"
"47",2017-09-05,"[問卦] 黑色內衣比較不害siu?",4,"M.1504626898.A.838"
"48",2017-09-05,"[問卦] 上班到一半突然挫賽",0,"M.1504626921.A.BEC"
"49",2017-09-05,"[問卦] 有沒有孤單北半球的八卦？",-2,"M.1504626922.A.14C"
"50",2017-09-05,"[問卦] 看PTT最好用的手機APP是哪個啊?",14,"M.1504626935.A.E18"
"51",2017-09-05,"[問卦] 大家對營養午餐",4,"M.1504626935.A.875"
"52",2017-09-05,"[問卦] 吃什麼宵夜好啊",7,"M.1504626949.A.A55"
"53",2017-09-05,"[問卦] 現在跟女朋友出去要吃什麼宵夜啊？",-1,"M.1504626978.A.544"
"54",2017-09-05,"[問卦] 有沒有關於蝶戀花的八卦",2,"M.1504626981.A.396"
"55",2017-09-05,"[新聞] 制裁無用 普廷：北韓寧吃草也不放棄核試",7,"M.1504627000.A.8EF"
"56",2017-09-05,"[問卦] 小叮噹柯南蠟筆小新是日本動畫三本柱嗎?",0,"M.1504627055.A.232"
"57",2017-09-05,"Re: [問卦] 美國為啥不用核武試爆來阻嚇北韓?",-2,"M.1504627055.A.2E8"
"58",2017-09-05,"[問卦] 30前考上中原、東海、大同、淡江有多威?",22,"M.1504627093.A.CDD"
"59",2017-09-05,"[問卦] 維基百科的卦?",3,"M.1504627101.A.760"
"60",2017-09-05,"[問卦] 有沒有復興空難人為悲劇的八卦?",20,"M.1504627113.A.E19"
"61",2017-09-05,"[新聞] 艾瑪增為最強等級的5級颶風 持續直撲美國",6,"M.1504627117.A.4D9"
"62",2017-09-05,"[新聞] 戴資穎臺北世大運金牌紀念悠遊卡 開放預",7,"M.1504627133.A.5E5"
"63",2017-09-05,"[問卦] 有沒有高鐵定期票的八卦呢?",3,"M.1504627161.A.9FF"
"64",2017-09-05,"[問卦] 30年後中元節還有人拜拜嗎？",0,"M.1504627164.A.A8B"
"65",2017-09-05,"[問卦] 為什麼站著不動速度會是零啊？",1,"M.1504627169.A.828"
"66",2017-09-05,"[問卦] 今天的空中浩劫是不是最令人難過的？",27,"M.1504627173.A.4F0"
"67",2017-09-05,"Re: [新聞] 網友爆料詹家姊妹「為錢而打」不是第一次",7,"M.1504627175.A.FA6"
"68",2017-09-05,"[問卦] 曾經愛過 可是已經 找不到線索",-1,"M.1504627195.A.211"
"69",2017-09-05,"[問卦] 幫學妹修電腦,學妹說要讓我發洩個夠?",6,"M.1504627196.A.A3C"
"70",2017-09-06,"[問卦] 結尾 會有彩蛋嗎?",0,"M.1504627216.A.17A"
"71",2017-09-06,"[問卦] 金城武幾歲破處?",1,"M.1504627216.A.CC8"
"72",2017-09-06,"[問卦] 家裡突然出現一些小壁虎怎解？",13,"M.1504627220.A.989"
"73",2017-09-06,"[問卦] 副駕看到正駕關錯引擎時，在想什麼",98,"M.1504627305.A.7FB"
"74",2017-09-06,"[問卦] 我是不是戀愛惹 o'_'o",0,"M.1504627313.A.F89"
"75",2017-09-06,"Re: [新聞] 擊斃移工執法過當？基層員警：射太準、射",-1,"M.1504627325.A.052"
"76",2017-09-06,"[問卦] 有沒有台北七仔看三小的八卦？",3,"M.1504627365.A.6F4"
"77",2017-09-06,"Re: [問卦] 大陸人上ptt是甚麼感覺",7,"M.1504627384.A.1CE"
"78",2017-09-06,"[問卦] 下次見面時該衝嗎？",-4,"M.1504627387.A.9E0"
"79",2017-09-06,"[問卦] 低賤的人",-1,"M.1504627391.A.29F"
"80",2017-09-06,"[ＦＢ]  爆料公社-無奈，生意難做!!甜甜圈賣3個",-30,"M.1504627409.A.06E"
"81",2017-09-06,"Re: [問卦] 有沒有復興空難人為悲劇的八卦?",6,"M.1504627479.A.269"
"82",2017-09-06,"[問卦] 同時參選",1,"M.1504627487.A.F4C"
"83",2017-09-06,"[問卦] 現在就該開始買冬裝嗎？",-2,"M.1504627551.A.277"
"84",2017-09-06,"[問卦] 有歌名卻不知道如何填歌詞",1,"M.1504627647.A.E16"
"85",2017-09-06,"[問卦] 醒來發現有人在對我性暗示！！！",-1,"M.1504627659.A.BCD"
"86",2017-09-06,"[問卦] 現在肚子餓可以吃什麼？？？？？？",3,"M.1504627672.A.618"
"87",2017-09-06,"[問卦] 在飯店遇到名人該怎麼辦的八卦",-2,"M.1504627673.A.C5F"
"88",2017-09-06,"Re: [問卦] 20幾歲女孩兒就被20人幹過 是怎樣？",1,"M.1504627684.A.70A"
"89",2017-09-06,"[問卦] 活到幾歲就差不多了？",6,"M.1504627700.A.D0B"
"90",2017-09-06,"[問卦] 是不是很多台灣人把政治當兒戲看？",5,"M.1504627702.A.AF0"
"91",2017-09-06,"Re: [新聞] 查逃逸外勞遭攻擊　竹北警開槍反擊外勞",4,"M.1504627711.A.BD2"
"92",2017-09-06,"[問卦] 情侶一起洗澡時在想什麼？",3,"M.1504627722.A.2C3"
"93",2017-09-06,"[問卦] 在韓國玩遇到蟑螂",0,"M.1504627771.A.AA6"
"94",2017-09-06,"[問卦] 胖子是不是都鼻塞？",-1,"M.1504627771.A.4F6"
"95",2017-09-06,"Re: [問卦] 流亡政府最多可以流亡多久？",1,"M.1504627793.A.1BF"
"96",2017-09-06,"[新聞]「很多同志出自破碎家庭」　護家盟要求別",-13,"M.1504627794.A.C14"
"97",2017-09-06,"Re: [新聞] 柯文哲：中華民國國旗叫政治標語",3,"M.1504627817.A.C72"
"98",2017-09-06,"Re: [問卦] 有人在等11點的空中浩劫嗎？",3,"M.1504627829.A.092"
"99",2017-09-06,"[問卦] 有沒有小松菜奈有演「沈默」的八卦？",4,"M.1504627834.A.32B"
"100",2017-09-06,"Re: [問卦] 30年前考上中原、東海、大同、淡江有多威?",3,"M.1504627845.A.73C"
"101",2017-09-06,"[問卦] 有人在搶高鐵票嗎?",10,"M.1504627845.A.5B3"
"102",2017-09-06,"[問卦] 最好的關係存在著距離?",-1,"M.1504627854.A.7EB"
"103",2017-09-06,"[問卦] 我等的船還不來 我等的人還不明白",-5,"M.1504627909.A.D20"
"104",2017-09-06,"[問卦] 有沒有好玩的網頁遊戲的掛？",5,"M.1504627916.A.269"
"105",2017-09-06,"[問卦] 阿諾之於健美等於喬丹之於籃球嗎?",3,"M.1504627917.A.DB2"
"106",2017-09-06,"Re: [問卦] 有沒有肥宅該推薦入手網羽桌哪一項的八掛",0,"M.1504627921.A.BAB"
"107",2017-09-06,"[問卦] 耶 晚安各位",-3,"M.1504627923.A.013"
"108",2017-09-06,"[新聞] 美容師喝了男客的蛤蠣湯　竟昏迷慘遭性侵",-1,"M.1504627923.A.EA4"
"109",2017-09-06,"[問卦] 哪一個國家的大學聯考最難?",5,"M.1504627933.A.C2F"
"110",2017-09-06,"[問卦] 有沒有PiA為何不紅的八卦?",8,"M.1504627972.A.C49"
"111",2017-09-06,"Re: [新聞] 擊斃移工執法過當？基層員警：射太準、射",0,"M.1504627978.A.CF2"
"112",2017-09-06,"Re: [新聞] 艾瑪增為最強等級的5級颶風 持續直撲美國",3,"M.1504627983.A.E40"
"113",2017-09-06,"[問卦] 等等你會出現在67台AXN",3,"M.1504627990.A.652"
"114",2017-09-06,"[問卦] 急!!! 等下就要約炮 我卻做了這件事..",-9,"M.1504627998.A.210"
"115",2017-09-06,"[問卦] 深夜面交是什麼感覺的八卦？",16,"M.1504628060.A.4E9"
"116",2017-09-06,"[問卦] 臉書的支那五毛都去哪了？",1,"M.1504628108.A.BC3"
"117",2017-09-06,"[問卦] 如果可以自己選要甚麼頻道?",0,"M.1504628145.A.89D"
"118",2017-09-06,"Re: [問卦] 各位一件內褲最多可以穿幾天",2,"M.1504628184.A.53F"
"119",2017-09-06,"Re: [新聞] 柯文哲：中華民國國旗叫政治標語",157,"M.1504628226.A.17B"
"120",2017-09-06,"[問卦] 肥宅唱歌好聽的話能讓女生仰慕嗎",2,"M.1504628258.A.066"
"121",2017-09-06,"[問卦] 朋友要我填詞",1,"M.1504628269.A.C3F"
"122",2017-09-06,"Re: [問卦] 情侶一起洗澡時在想什麼？",7,"M.1504628274.A.08A"
"123",2017-09-06,"[問卦] IU、朴寶英、惠利、李聖經 都幾？",49,"M.1504628279.A.4CC"
"124",2017-09-06,"[公告] 水桶",10,"M.1504628280.A.96F"
"125",2017-09-06,"[爆卦] 幹ig有bug",2,"M.1504628335.A.405"
"126",2017-09-06,"Re: [問卦] 大家對營養午餐",1,"M.1504628367.A.EEA"
"127",2017-09-06,"[公告] 小Ｊ抽查水桶！！！",-8,"M.1504628422.A.994"
"128",2017-09-06,"[問卦] 有沒有吃雞突然很流行的八卦?",1,"M.1504628447.A.097"
"129",2017-09-06,"[新聞] 泰晤士報全球最佳大學排名 台大跌至198名",3,"M.1504628453.A.739"
"130",2017-09-06,"Re: [問卦] 各位一件內褲最多可以穿幾天",19,"M.1504628460.A.B88"
"131",2017-09-06,"[問卦] 華碩怎麼不找金城武代言Zenfone4?",14,"M.1504628463.A.D23"
"132",2017-09-06,"Re: [問卦] 深夜面交是什麼感覺的八卦？",7,"M.1504628564.A.4C3"
"133",2017-09-06,"[問卦] 論文組理組女森的差異",9,"M.1504628624.A.355"
"134",2017-09-06,"Re: [問卦] 酒店和飯店到底差在哪邊",0,"M.1504628633.A.A4E"
"135",2017-09-06,"[問卦] 要不要把幽遊白書看完",23,"M.1504628635.A.6B8"
"136",2017-09-06,"[新聞] 蔡英文談年改：軍人退伍後，應得到最妥",-3,"M.1504628694.A.9A9"
"137",2017-09-06,"[問卦] 比例原則是不是快被玩壞了?",5,"M.1504628706.A.D99"
"138",2017-09-06,"[問卦] 日本還有歧視部落民嗎？",4,"M.1504628750.A.027"
"139",2017-09-06,"[問卦] 台灣會輸巴林幾球？",5,"M.1504628754.A.C6C"
"140",2017-09-06,"Re: [問卦] 是不是很多台灣人把政治當兒戲看？",1,"M.1504628861.A.833"
"141",2017-09-06,"Re: [問卦] NET是不是很和善",2,"M.1504628877.A.B99"
"142",2017-09-06,"[問卦] 有沒有第一次發文就被噓爆的八卦",-26,"M.1504628879.A.0CD"
"143",2017-09-06,"[新聞] 蔡英文不捨：林全是個無私、有風骨的人",-12,"M.1504628880.A.79C"
"144",2017-09-06,"[新聞] 和歐陽娣娣一樣細！周湯豪「鉛筆腿」嚇壞",-9,"M.1504628922.A.417"
"145",2017-09-06,"[ＦＢ] 65年前的9月6日 槍決前寫給妹妹的遺書",364,"M.1504628923.A.0B4"
"146",2017-09-06,"[新聞] 歐巴馬打社媒戰 阻川普驅逐「追夢」移民",3,"M.1504628935.A.51B"
"147",2017-09-06,"[新聞] 炒房大戶勇哥夫婦逃稅17億　一審判4年",3,"M.1504629026.A.A6F"
"148",2017-09-06,"[新聞] 梅根馬克爾首談戀情 與哈利王子很快樂",2,"M.1504629031.A.C8C"
"149",2017-09-06,"[問卦] 有沒有 流浪台北 的八卦",3,"M.1504629041.A.3D8"
"150",2017-09-06,"[問卦] 為什麼越南觀光客多？",2,"M.1504629058.A.7A9"
"151",2017-09-06,"[問卦] 原味內褲",1,"M.1504629068.A.ECC"
"152",2017-09-06,"Re: [問卦] 30年前考上中原、東海、大同、淡江有多威?",5,"M.1504629098.A.57F"
"153",2017-09-06,"[問卦] 所以為什麼飛機掉下去前會左傾？",9,"M.1504629120.A.7F6"
"154",2017-09-06,"Re: [問卦] 在飯店遇到名人該怎麼辦的八卦",-1,"M.1504629122.A.85E"
"155",2017-09-06,"[問卦] 肥宅可以閉氣多久？",5,"M.1504629125.A.357"
"156",2017-09-06,"[問卦] ""絕鯊島""的劇情是不是很莫名其妙?",7,"M.1504629157.A.5A1"
"157",2017-09-06,"[問卦] 看了BL小說還有資格罵愛滋甲嗎？",6,"M.1504629245.A.049"
"158",2017-09-06,"Re: [新聞] 蔡英文不捨：林全是個無私、有風骨的人",-2,"M.1504629253.A.CD4"
"159",2017-09-06,"Re: [問卦] 有沒有復興空難人為悲劇的八卦?",6,"M.1504629258.A.7AF"
"160",2017-09-06,"Re: [問卦] 今天的空中浩劫是不是最令人難過的？",3,"M.1504629296.A.CB2"
"161",2017-09-06,"[問卦] 愛上別人是快樂的事？",-1,"M.1504629306.A.E77"
