"","dates","titles","push","id"
"1",2017-09-25,"[問卦] 警察今天為什麼不趕快對暴力分子用大外割",1,"M.1506270392.A.9EF"
"2",2017-09-25,"Re: [問卦] 郭董下一次要接哪尊",0,"M.1506270397.A.BB0"
"3",2017-09-25,"[新聞] 問媽媽直屬什麼意思 這個回答讓網友笑翻",-11,"M.1506270405.A.F1E"
"4",2017-09-25,"Re: [新聞] 中國新歌聲惹議 抗議學生：北市道歉賠償",4,"M.1506270418.A.147"
"5",2017-09-25,"Re: [問卦] 有人真的以為台獨不用流血@@?",1,"M.1506270447.A.B66"
"6",2017-09-25,"[問卦] 韓國泡麵可以用泡的而不是煮的嗎？",3,"M.1506270447.A.996"
"7",2017-09-25,"Re: [爆卦] 愛國同心會 甩棍打人影片!!",1,"M.1506270484.A.E67"
"8",2017-09-25,"Re: [爆卦] 「中國新歌聲」全台走透透！！",12,"M.1506270485.A.CA5"
"9",2017-09-25,"[問卦] 貸款買外匯C300沒錢繳被拖走會怎樣",13,"M.1506270511.A.157"
"10",2017-09-25,"Re: [新聞] 中國新歌聲統促黨施暴 警方坦承延誤處置",3,"M.1506270528.A.06B"
"11",2017-09-25,"Re: [問卦] 為什麼義大利都出足球名帥？",0,"M.1506270551.A.3D4"
"12",2017-09-25,"[問卦] 虐待致死跟虐待至死，哪個比較殘忍?",2,"M.1506270557.A.F19"
"13",2017-09-25,"[問卦] 八卦肥宅半夜肚子2會吃宵夜嗎？",3,"M.1506270568.A.FAF"
"14",2017-09-25,"[問卦] 震怒 台灣大學是可以被踩的嗎",-1,"M.1506270597.A.F23"
"15",2017-09-25,"Re: [問卦] 有人真的以為台獨不用流血@@?",1,"M.1506270608.A.DA9"
"16",2017-09-25,"[公告] 小Ｊ水桶　跟著小Ｊ一起動ㄘ動ㄘ動次",11,"M.1506270622.A.613"
"17",2017-09-25,"[問卦] 請問有布拉格的大巨蛋 O2 Arena 的八卦嗎？",0,"M.1506270630.A.263"
"18",2017-09-25,"[爆卦] 大直停電",31,"M.1506270641.A.97A"
"19",2017-09-25,"Re: [爆卦] 中國統戰黑手 已伸入台灣政府及DPP立委",15,"M.1506270646.A.DEE"
"20",2017-09-25,"Re: [爆卦] 「中國新歌聲」全台走透透！！",-1,"M.1506270661.A.0F5"
"21",2017-09-25,"[問卦] 傷心的時候要聽什麼歌呀??",4,"M.1506270680.A.C35"
"22",2017-09-25,"[問卦] 如果要自殺是不是要考上台大才會當頭版?",4,"M.1506270724.A.4E5"
"23",2017-09-25,"Re: [爆卦] 中國統戰黑手 已伸入台灣政府及DPP立委",-2,"M.1506270730.A.72A"
"24",2017-09-25,"Re: [問卦] 學生這麼做值得嗎",2,"M.1506270731.A.488"
"25",2017-09-25,"Re: [問卦] 隔壁一直傳來叫聲怎麼辦",2,"M.1506270761.A.05F"
"26",2017-09-25,"[問卦] 吃柚子拉屎",1,"M.1506270789.A.C1C"
"27",2017-09-25,"Re: [問卦] 為什麼從草皮爭議變成統獨大戰?",2,"M.1506270802.A.7D4"
"28",2017-09-25,"Re: [爆卦] 幫各位宣導正確常識",259,"M.1506270805.A.797"
"29",2017-09-25,"[問卦] 有沒有為何一堆台灣店家不開刷卡的八卦？",0,"M.1506270822.A.CA6"
"30",2017-09-25,"[問卦] 公仔麵用的泡麵是哪一牌的？",4,"M.1506270827.A.0FC"
"31",2017-09-25,"Re: [問卦] 有人真的以為台獨不用流血@@?",7,"M.1506270886.A.5B4"
"32",2017-09-25,"[問卦] 豆導要是把甩棍事件拍電影怎拍？",3,"M.1506270914.A.6EE"
"33",2017-09-25,"[問卦] 被人打應該要先罵人究責而不是先緝凶?",1,"M.1506270923.A.461"
"34",2017-09-25,"[問卦] 記憶裡 最美麗 最動人的旋律",5,"M.1506270934.A.D23"
"35",2017-09-25,"[問卦]被愛是奢侈的幸福，可惜你從來不在乎",-4,"M.1506270936.A.3DA"
"36",2017-09-25,"Re: [問卦] 為什麼從草皮爭議變成統獨大戰?",2,"M.1506270949.A.F75"
"37",2017-09-25,"[問卦] 有沒有什麼都沒有的八卦？",-5,"M.1506270959.A.96E"
"38",2017-09-25,"[問卦] 有解還是無解？",2,"M.1506271004.A.656"
"39",2017-09-25,"[問卦] 學妹喜歡我做的手工皂",-2,"M.1506271016.A.24D"
"40",2017-09-25,"[問卦] 鐵板麵為什麼只有兩種口味?",5,"M.1506271050.A.877"
"41",2017-09-25,"[問卦] 我室友第一天就拿東西電學長懶叫？？？",13,"M.1506271059.A.E62"
"42",2017-09-25,"Re: [問卦] 台大事件，如果館長在場…",1,"M.1506271089.A.8C7"
"43",2017-09-25,"[新聞] 貓咪討水喝 男子暖心倒水",5,"M.1506271116.A.7B1"
