"","dates","titles","push","id"
"1",2017-12-22,"Re: [問卦] 考上逢甲博士班該去讀嗎?",4,"M.1513908200.A.5AE"
"2",2017-12-22,"[新聞] 民眾預測花蓮將有規模5地震？氣象局：台",7,"M.1513908281.A.A4D"
"3",2017-12-22,"[爆卦] 芋頭收購價格超低",65,"M.1513908299.A.FFC"
"4",2017-12-22,"Re: [問卦] 有姊姊的感覺是什麼",2,"M.1513908367.A.A9E"
"5",2017-12-22,"[問卦] 日本核食沒人吃為什麼還要生產？",3,"M.1513908432.A.201"
"6",2017-12-22,"[問卦] 在美國工作如何和老外打成一片",10,"M.1513908477.A.3F2"
"7",2017-12-22,"Re: [問卦]陳星已經不起訴 為什麼無法回補習班教書?",7,"M.1513908490.A.A20"
"8",2017-12-22,"[問卦] 為甚麼台灣不重視海洋?",10,"M.1513908530.A.CF4"
"9",2017-12-22,"[問卦] 藏傳佛教非佛教的八卦?",39,"M.1513908543.A.D3B"
"10",2017-12-22,"Re: [問卦]陳星已經不起訴 為什麼無法回補習班教書?",19,"M.1513908545.A.2F3"
"11",2017-12-22,"Re: [新聞] 協會改選》體壇大老灌票部隊成軍？　體育",4,"M.1513908552.A.32C"
"12",2017-12-22,"Re: [問卦] 楓之谷是不是已經超越了天堂?",1,"M.1513908661.A.9E2"
"13",2017-12-22,"[問卦] 肥宅到礦石鎮務農有前途嗎",4,"M.1513908671.A.FFA"
"14",2017-12-22,"[問卦] 帶毛帽怎麼帶耳罩耳機",-1,"M.1513908709.A.B1A"
"15",2017-12-22,"Re: [問卦] 麥當勞可以不要再特製了嗎？",4,"M.1513908737.A.7DC"
"16",2017-12-22,"[新聞] 聯合國大會表決128：9 反對美認耶城為以",41,"M.1513908793.A.2B6"
"17",2017-12-22,"[問卦] 玩過dos版仙劍奇俠傳的是什麼人？",43,"M.1513908802.A.63D"
"18",2017-12-22,"Re: [新聞] 年薪只有男搭檔一半　女主持人憤而辭職",4,"M.1513908817.A.197"
"19",2017-12-22,"[問卦] 今天各位好ㄇ？今天冬至喔！",1,"M.1513908843.A.EC7"
"20",2017-12-22,"[新聞] 真的射了！　有請「阿姆斯特朗砲」抗空汙",-4,"M.1513908848.A.2FD"
"21",2017-12-22,"[ＦＢ] 連勝文:川普拼經濟,蔡英文忙清算整肅對手",-23,"M.1513908861.A.AF2"
"22",2017-12-22,"[問卦] 為什麼日本劍要叫瑟魯基<U+263B>",6,"M.1513908867.A.EEC"
"23",2017-12-22,"[問卦] 請問服貿跟貨貿後來呢？",3,"M.1513908946.A.F12"
"24",2017-12-22,"[新聞] 心疼侯佩岑中冷箭　小S醉嗆酸民！",5,"M.1513908954.A.E00"
"25",2017-12-22,"[問卦] 看到學弟上課睡覺 該怎麼勸他們",7,"M.1513908962.A.0B7"
"26",2017-12-22,"Re: [問卦]陳星已經不起訴 為什麼無法回補習班教書?",0,"M.1513909000.A.324"
"27",2017-12-22,"Re: [問卦] 有姊姊的感覺是什麼",-1,"M.1513909008.A.DAF"
"28",2017-12-22,"[問卦] 中國的城與日本的城概念上差很多嗎",2,"M.1513909014.A.B84"
"29",2017-12-22,"[問卦] 關於交換禮物",1,"M.1513909017.A.7B6"
"30",2017-12-22,"Re: [問卦] 菲律賓是如何玩掉東亞第二",4,"M.1513909028.A.9F3"
"31",2017-12-22,"[問卦] 現在就肚子餓了想吃午餐怎麼辦",3,"M.1513909055.A.EE5"
"32",2017-12-22,"[問卦] 真的有人看到霸凌挺身而出過嗎",3,"M.1513909168.A.9B4"
"33",2017-12-22,"Re: [問卦]陳星已經不起訴 為什麼無法回補習班教書?",4,"M.1513909169.A.CE0"
"34",2017-12-22,"[問卦] 學妹說她喜歡冬季戀歌",4,"M.1513909190.A.F44"
"35",2017-12-22,"Re: [新聞] 明年水電價真不漲？經長重申：10月前不會",4,"M.1513909207.A.F82"
"36",2017-12-22,"[問卦] 緋村劍心 vs 桐谷和人 誰會贏？？",2,"M.1513909223.A.E5D"
"37",2017-12-22,"[問卦] 找youtuber業配一集是多少錢",7,"M.1513909268.A.7BD"
"38",2017-12-22,"Re: [新聞] 民眾預測花蓮將有規模5地震？氣象局：台",0,"M.1513909274.A.B23"
"39",2017-12-22,"[問卦] TFT-LCD OLED 都擠?",9,"M.1513909329.A.295"
"40",2017-12-22,"[問卦] 好的技能真的是開啟未來人生的無限可能",3,"M.1513909403.A.6F0"
"41",2017-12-22,"[新聞] 起底炳忠自稱萬華奇才　13歲肖想領導中國",13,"M.1513909416.A.AEF"
"42",2017-12-22,"[問卦] 大家線上遊戲包月最多包過多少$的？",7,"M.1513909449.A.BF2"
"43",2017-12-22,"Re: [ＦＢ] 連勝文:川普拼經濟,蔡英文忙清算整肅對手",3,"M.1513909491.A.3A1"
"44",2017-12-22,"Re: [新聞] 驚！南機場夜市檢舉魔人出沒月檢舉1千件",7,"M.1513909514.A.0E2"
"45",2017-12-22,"[問卦] 海賊王裡面最廢的果實是啥？",10,"M.1513909529.A.29B"
"46",2017-12-22,"Re: [問卦] 肥宅養完爸媽要幹嘛",3,"M.1513909642.A.988"
"47",2017-12-22,"Re: [問卦] 麥當勞可以不要再特製了嗎？",1,"M.1513909643.A.E05"
"48",2017-12-22,"[問卦] ""錄音帶運動""的第一首主題曲是哪首的卦?!",2,"M.1513909749.A.F64"
"49",2017-12-22,"[ＦＢ] 陳麗玲Fb-搜索票沒有法官簽名",3,"M.1513909761.A.9A1"
"50",2017-12-22,"Re: [新聞] 明年水電價真不漲？經長重申：10月前不會",-2,"M.1513909761.A.3F7"
"51",2017-12-22,"[問卦] 女神寶拉，是不是不夠胸了?",11,"M.1513909778.A.EF5"
"52",2017-12-22,"[問卦] 哪種戰車最強",12,"M.1513909814.A.7BA"
"53",2017-12-22,"[問卦] 蘋果滑鼠根本垃圾 怎麼會有人想用?",4,"M.1513909841.A.242"
"54",2017-12-22,"[問卦] 今天要吃鄉民宴 有沒有要準備什麼的八卦",4,"M.1513909871.A.D40"
"55",2017-12-22,"Re: [新聞] 萊特幣暴漲 創辦人全賣了",1,"M.1513909874.A.386"
"56",2017-12-22,"[問卦] 到底是誰這麼有才，想出柯P小遊戲的",48,"M.1513909874.A.EBA"
"57",2017-12-22,"[問卦] 政治系畢業通常都做什麼工作?",14,"M.1513909876.A.607"
"58",2017-12-22,"Re: [問卦] 中國的城與日本的城概念上差很多嗎",-3,"M.1513909921.A.9C3"
"59",NA,"",2,"M.1513910028.A.716"
"60",2017-12-22,"Re: [新聞] 校規「白內褲給老師看」！女星控噁心",-2,"M.1513910042.A.1CE"
"61",2017-12-22,"[問卦] 世界的台女？",2,"M.1513910184.A.457"
"62",2017-12-22,"Re: [問卦]陳星已經不起訴 為什麼無法回補習班教書?",9,"M.1513910194.A.C6E"
"63",2017-12-22,"[新聞] 性侵洗劫援交妹　惡狼竟辯：我太帥她想",3,"M.1513910207.A.0C0"
"64",2017-12-22,"[問卦] 親 用過洗衣紙嗎",0,"M.1513910256.A.E4E"
"65",2017-12-22,"[問卦] 泰式咖喱跟日式咖喱?",3,"M.1513910285.A.F6F"
"66",2017-12-22,"Re: [問卦] 政治系畢業通常都做什麼工作?",2,"M.1513910327.A.B58"
"67",2017-12-22,"[問卦] 冬至改吃肉圓 夠潮嗎",4,"M.1513910361.A.863"
"68",2017-12-22,"Re: [新聞] 中國外交女官聽錯英文 把「日本圓仔」當",-1,"M.1513910414.A.567"
"69",2017-12-22,"Re: [問卦] 麥當勞可以不要再特製了嗎？",1,"M.1513910417.A.35E"
"70",2017-12-22,"Re: [問卦] 露天一年半前訂單取消被說送法務？",1,"M.1513910434.A.A11"
"71",2017-12-22,"[新聞] 「我對不起你們！」疑積欠債務　60歲男今",10,"M.1513910594.A.635"
"72",2017-12-22,"[問卦] 台灣性侵案件發生最多的區域在哪裡",3,"M.1513910596.A.3DD"
"73",2017-12-22,"[新聞] 搜索王炳忠搜索票缺法官簽名 陳麗玲：這",38,"M.1513910606.A.9B2"
"74",2017-12-22,"[問卦] 羅志祥是不是亞洲史上最全能的藝人？",0,"M.1513910709.A.FB7"
"75",2017-12-22,"Re: [問卦] 哪種戰車最強",-1,"M.1513910720.A.484"
"76",2017-12-22,"[問卦] 魯夫鳴人小傑誰最腦",11,"M.1513910742.A.E4F"
"77",2017-12-22,"Re: [新聞] 起底炳忠自稱萬華奇才　13歲肖想領導中國",61,"M.1513910800.A.003"
"78",2017-12-22,"[新聞] 被眼鏡蛇咬先拍照上傳　少年送醫不治…",18,"M.1513910832.A.6DA"
"79",2017-12-22,"[問卦] 怎麼介紹""三媽臭臭鍋""給外國人？",13,"M.1513910867.A.3E2"
"80",2017-12-22,"Re: [問卦] 小時候音樂課令你最懷念的童謠",1,"M.1513910889.A.9F0"
"81",2017-12-22,"[問卦] 韓日觀光客的掛？",2,"M.1513910903.A.FE2"
"82",2017-12-22,"[新聞] 盜復航解散道歉圖　65萬山寨鑽石網拍1380",3,"M.1513910933.A.508"
"83",2017-12-22,"[問卦] 詐騙犯引渡回台對台灣比較好嗎？",7,"M.1513910954.A.DEE"
"84",2017-12-22,"[新聞] 比特幣買咖啡！星國首間虛擬貨幣店開幕",11,"M.1513911012.A.703"
"85",2017-12-22,"[新聞] 陳金德鬆綁農舍？楊文全：他讓台灣國土規",55,"M.1513911093.A.AAC"
"86",2017-12-22,"Re: [問卦] 欸!請問初音是真人嗎!",2,"M.1513911162.A.134"
"87",2017-12-22,"[問卦] 坐在跑車裡 想要一輛法拉利？",-2,"M.1513911182.A.700"
"88",2017-12-22,"[新聞] 阿兵哥揪3男童幫忙「打手槍」　完事後給1",2,"M.1513911204.A.46B"
"89",2017-12-22,"[新聞] 陸遊客遭大象追趕　領隊救人卻被踩成重傷",7,"M.1513911246.A.A74"
"90",2017-12-22,"Re: [問卦] 露天一年半前訂單取消被說送法務？",-1,"M.1513911279.A.EE3"
