"","dates","titles","push","id"
"1",2017-11-23,"[問卦] 走下神壇的速度有多快？",2,"M.1511429626.A.B98"
"2",2017-11-23,"[新聞] 澳洲富豪私生女嫌遺產少　上訴反「縮水」",-3,"M.1511429637.A.3FE"
"3",2017-11-23,"Re: [爆卦] 蔣萬安一個人撐到1730今天就贏了",300,"M.1511429647.A.B33"
"4",2017-11-23,"[問卦] 在自己車內打手槍算公然猥褻？",4,"M.1511429670.A.435"
"5",2017-11-23,"[問卦] 萬安演習最長是多久?",1,"M.1511429675.A.76F"
"6",2017-11-23,"[問卦] Youtube相關要不要另開一個版？",-1,"M.1511429729.A.AB8"
"7",2017-11-23,"[問卦] 要薪水高工時低又要物價不能漲？",-10,"M.1511429744.A.434"
"8",2017-11-23,"[問卦]政府總是用話術來合理化欺壓勞工的法條?",3,"M.1511429758.A.1D5"
"9",2017-11-23,"Re: [爆卦] 蔣萬安一個人撐到1730今天就贏了",-4,"M.1511429763.A.FBD"
"10",2017-11-23,"Re: [爆卦] 蔣萬安一個人撐到1730今天就贏了",3,"M.1511429766.A.700"
"11",2017-11-23,"[新聞] 車陷鱷魚潭泥沼　2男困車頂4天終獲救",6,"M.1511429792.A.EB9"
"12",2017-11-23,"Re: [爆卦] 蔣萬安一個人撐到1730今天就贏了",1,"M.1511429803.A.E22"
"13",2017-11-23,"Re: [爆卦] 蔣萬安一個人撐到1730今天就贏了",51,"M.1511429819.A.E34"
"14",2017-11-23,"[問卦] 這樣是不是註定無緣了",0,"M.1511429825.A.C3E"
"15",2017-11-23,"Re: [爆卦] 蔣萬安一個人撐到1730今天就贏了",12,"M.1511429840.A.1A1"
"16",2017-11-23,"[問卦] 是縱火犯的問題，還是違建的問題?",4,"M.1511429858.A.366"
"17",2017-11-23,"[問卦] 在ptt洗白是不是很容易啊",73,"M.1511429878.A.F29"
"18",2017-11-23,"Re: [問卦] 如果今天是周朝先在質詢台上",0,"M.1511429910.A.947"
"19",2017-11-23,"Re: [爆卦] 蔣萬安一個人撐到1730今天就贏了",1,"M.1511429915.A.4B6"
"20",2017-11-23,"Re: [問卦] 男生33歲薪水30k這樣子算多嗎",3,"M.1511429930.A.6F1"
"21",2017-11-23,"[問卦] 你畢業的國中多少人會考考5A?",3,"M.1511429961.A.D4F"
"22",2017-11-23,"[問卦] 美國黑人當初也自我歧視會怎樣？",0,"M.1511429965.A.FFC"
"23",2017-11-23,"Re: [爆卦] 蔣萬安一個人撐到1730今天就贏了",1,"M.1511429988.A.E73"
"24",2017-11-23,"Re: [問卦] 中國人為什麼對自己的國家那麼有信心？",3,"M.1511429990.A.375"
"25",2017-11-23,"[問卦] soft的最高級是softest還是labor?",13,"M.1511429996.A.7E4"
"26",2017-11-23,"[爆卦] 陳明文在現場睡掛啦！！！",131,"M.1511430012.A.7A3"
"27",2017-11-23,"[問卦] 鄉民是吃飽沒事幹？",-6,"M.1511430056.A.725"
"28",2017-11-23,"[問卦] 敵人的敵人，不代表就是朋友",4,"M.1511430071.A.B84"
"29",2017-11-23,"Re: [問卦] 在自己車內打手槍算公然猥褻？",1,"M.1511430105.A.D68"
"30",2017-11-23,"[新聞] 封殺穆斯林？ 中國認定分享古蘭經為暴力",57,"M.1511430133.A.FCE"
